coop	station_name	country_name	datetime	utc_offset	lat	lon	precip_amt
120482	BATESVILLE WATER AND GAS UTILITY	UNITED STATES	2012-04-01 06:00:00	-0500	39.2967	-85.2187	0.0
120830	BLUFFTON 6N	UNITED STATES	2012-04-01 06:00:00	-0500	40.8143	-85.1546	0.0
120922	BRAZIL	UNITED STATES	2012-04-01 06:00:00	-0500	39.5108	-87.1241	0.0
121147	BURLINGTON	UNITED STATES	2012-04-01 06:00:00	-0500	40.48347	-86.39605	0.0
121256	CANNELTON	UNITED STATES	2012-04-01 06:00:00	-0500	37.8994	-86.7072	0.0
121417	CHALMERS 5 W	UNITED STATES	2012-04-01 06:00:00	-0500	40.6653	-86.955	0.0
121739	COLUMBIA CITY	UNITED STATES	2012-04-01 06:00:00	-0500	41.1452	-85.4898	0.0
121752	COLUMBUS UTILITIES	UNITED STATES	2012-04-01 06:00:00	-0500	39.2106	-85.8883	999.99
121814	CORYDON	UNITED STATES	2012-04-01 06:00:00	-0500	38.218	-86.1183	999.99
121873	CRAWFORDSVILLE 6 SE	UNITED STATES	2012-04-01 06:00:00	-0500	40.0028	-86.8011	0.0
121929	CROTHERSVILLE	UNITED STATES	2012-04-01 06:00:00	-0500	38.7908	-85.8483	0.0
122309	DUBOIS SRN IN FORAGE FARM	UNITED STATES	2012-04-01 06:00:00	-0500	38.4558	-86.6983	0.0
122738	EVANSVILLE REGIONAL AP	UNITED STATES	2012-04-01 06:00:00	-0600	38.0441	-87.5205	0.0
122825	FARMLAND 5 NNW	UNITED STATES	2012-04-01 06:00:00	-0500	40.2538	-85.1484	0.0
123037	FORT WAYNE	UNITED STATES	2012-04-01 06:00:00	-0500	41.16667	-85.13333	0.0
123082	FRANKFORT DISPOSAL	UNITED STATES	2012-04-01 06:00:00	-0500	40.2986	-86.5066	0.0
123091	FRANKLIN WWTP	UNITED STATES	2012-04-01 06:00:00	-0500	39.4684	-86.04121	0.0
123104	FREELANDVILLE	UNITED STATES	2012-04-01 06:00:00	-0500	38.8672	-87.3083	0.0
123206	GARRETT	UNITED STATES	2012-04-01 06:00:00	-0500	41.3415	-85.1292	0.0
123414	GOSHEN MUNICIPAL AP	UNITED STATES	2012-04-01 06:00:00	-0500	41.5333	-85.7833	0.0
123418	GOSHEN 3SW	UNITED STATES	2012-04-01 06:00:00	-0500	41.5575	-85.8825	999.99
123714	HARRISON-CRAWFORD S F	UNITED STATES	2012-04-01 06:00:00	-0500	38.1975	-86.2686	999.99
123777	HARTFORD CITY 4 ESE	UNITED STATES	2012-04-01 06:00:00	-0500	40.4355	-85.2891	0.0
124181	HUNTINGTON	UNITED STATES	2012-04-01 06:00:00	-0500	40.8555	-85.498	0.0
124259	INDIANAPOLIS INTL AP	UNITED STATES	2012-04-01 06:00:00	-0500	39.72517	-86.28168	0.0
124372	JASPER	UNITED STATES	2012-04-01 06:00:00	-0500	38.3856	-86.9406	0.0
124730	LAGRANGE	UNITED STATES	2012-04-01 06:00:00	-0500	41.6474	-85.4121	999.99
124782	LAKEVILLE	UNITED STATES	2012-04-01 06:00:00	-0500	41.5269	-86.2692	999.99
124837	LAPORTE	UNITED STATES	2012-04-01 06:00:00	-0600	41.6116	-86.7297	0.0
124908	LEBANON WATER WORKS	UNITED STATES	2012-04-01 06:00:00	-0500	40.0516	-86.475	999.99
124973	LEWISVILLE	UNITED STATES	2012-04-01 06:00:00	-0500	39.8201	-85.3242	999.99
125337	MARION 2 N	UNITED STATES	2012-04-01 06:00:00	-0500	40.58	-85.6586	0.0
125394	MARSHALL	UNITED STATES	2012-04-01 06:00:00	-0500	39.8438	-87.1875	0.0
125407	MARTINSVILLE 2 SW	UNITED STATES	2012-04-01 06:00:00	-0500	39.4039	-86.4531	999.99
125535	MEDARYVILLE 5 N	UNITED STATES	2012-04-01 06:00:00	-0500	41.1588	-86.9013	0.0
126151	NEWBURGH LOCK & DAM	UNITED STATES	2012-04-01 06:00:00	-0600	37.9325	-87.3744	0.0
126580	OOLITIC PURDUE EX FRM	UNITED STATES	2012-04-01 06:00:00	-0500	38.88782	-86.552	0.0
126864	PERU	UNITED STATES	2012-04-01 06:00:00	-0500	40.7646	-86.074	0.0
127069	PORTLAND WATER WORKS	UNITED STATES	2012-04-01 06:00:00	-0500	40.46667	-84.96667	0.0
127125	PRINCETON 1 W	UNITED STATES	2012-04-01 06:00:00	-0600	38.3566	-87.5905	0.0
127298	RENSSELAER	UNITED STATES	2012-04-01 06:00:00	-0600	40.9238	-87.1752	0.0
127370	RICHMOND WATER WORKS	UNITED STATES	2012-04-01 06:00:00	-0500	39.8544	-84.8779	0.0
127482	ROCHESTER	UNITED STATES	2012-04-01 06:00:00	-0500	41.0665	-86.2096	0.0
127930	SEYMOUR HIWAY GARAGE	UNITED STATES	2012-04-01 06:00:00	-0500	38.9616	-85.8608	0.0
127959	SHAKAMAK STATE PARK	UNITED STATES	2012-04-01 06:00:00	-0500	39.1613	-87.2436	0.0
127999	SHELBYVILLE SEWAGE PLANT	UNITED STATES	2012-04-01 06:00:00	-0500	39.5282	-85.7914	0.0
128036	SHOALS 8 S	UNITED STATES	2012-04-01 06:00:00	-0500	38.5529	-86.7944	0.0
128187	SOUTH BEND AP	UNITED STATES	2012-04-01 06:00:00	-0500	41.7072	-86.3163	0.0
128442	STENDAL	UNITED STATES	2012-04-01 06:00:00	-0500	38.2691	-87.163	0.0
128784	TIPTON 5 SW	UNITED STATES	2012-04-01 06:00:00	-0500	40.2233	-86.1086	0.0
128967	J.T. MYERS LOCKS & DAM	UNITED STATES	2012-04-01 06:00:00	-0600	37.7952	-87.993	0.0
128992	VALPARAISO 5NNE	UNITED STATES	2012-04-01 06:00:00	-0600	41.5436	-87.0319	0.0
129069	VERSAILLES WATERWORKS	UNITED STATES	2012-04-01 06:00:00	-0500	39.0717	-85.2453	0.0
129174	WALDRON 2 W	UNITED STATES	2012-04-01 06:00:00	-0500	39.4538	-85.6963	0.0
129430	WEST LAFAYETTE 6 NW	UNITED STATES	2012-04-01 06:00:00	-0500	40.475	-86.9919	999.99
129724	WOODBURN 3N	UNITED STATES	2012-04-01 06:00:00	-0500	41.1645	-84.8482	0.0
130046	ADAIR	UNITED STATES	2012-04-01 06:00:00	-0600	41.5013	-94.6355	0.0
130149	ALLERTON	UNITED STATES	2012-04-01 06:00:00	-0600	40.7041	-93.3697	0.0
130197	AMES MUNICIPAL AP	UNITED STATES	2012-04-01 06:00:00	-0600	41.99056	-93.61889	0.0
130200	AMES 8 WSW	UNITED STATES	2012-04-01 06:00:00	-0600	42.0208	-93.7741	0.0
130364	ATLANTIC 1 NE	UNITED STATES	2012-04-01 06:00:00	-0600	41.4175	-95.0041	0.0
130536	BEACONSFIELD	UNITED STATES	2012-04-01 06:00:00	-0600	40.8069	-94.0474	0.0
130608	BELLEVUE L AND D 12	UNITED STATES	2012-04-01 06:00:00	-0600	42.2611	-90.4231	0.0
130853	BOYER 4 SE	UNITED STATES	2012-04-01 06:00:00	-0600	42.1255	-95.1886	0.0
131060	BURLINGTON 2S	UNITED STATES	2012-04-01 06:00:00	-0600	40.7747	-91.1165	0.0
131126	CALMAR NE	UNITED STATES	2012-04-01 06:00:00	-0600	43.1876	-91.862	0.0
131245	CARSON 3NNE	UNITED STATES	2012-04-01 06:00:00	-0600	41.2738	-95.4025	0.0
131257	CASCADE	UNITED STATES	2012-04-01 06:00:00	-0600	42.2973	-91.0199	0.0
131314	CEDAR RAPIDS MUNICIPAL AP	UNITED STATES	2012-04-01 06:00:00	-0600	41.8833	-91.7166	0.0
131354	CENTERVILLE 4 SSW	UNITED STATES	2012-04-01 06:00:00	-0600	40.68333	-92.9	0.0
131363	CENTRAL CITY	UNITED STATES	2012-04-01 06:00:00	-0600	42.20011	-91.52332	0.0
131442	CHEROKEE 3 N	UNITED STATES	2012-04-01 06:00:00	-0600	42.78333	-95.55	0.0
131724	COLUMBIA	UNITED STATES	2012-04-01 06:00:00	-0600	41.1755	-93.1522	0.0
131793	COON RAPIDS	UNITED STATES	2012-04-01 06:00:00	-0600	41.8747	-94.6705	0.0
132041	DAKOTA CITY	UNITED STATES	2012-04-01 06:00:00	-0600	42.7255	-94.1952	0.0
132203	DES MOINES INTL AP	UNITED STATES	2012-04-01 06:00:00	-0600	41.5338	-93.653	0.0
132240	DEXTER	UNITED STATES	2012-04-01 06:00:00	-0600	41.5077	-94.2269	0.0
132367	DUBUQUE REGIONAL AP	UNITED STATES	2012-04-01 06:00:00	-0600	42.39778	-90.70361	0.0
132725	ESTHERVILLE MUNICIPAL AP	UNITED STATES	2012-04-01 06:00:00	-0600	43.40111	-94.74722	0.0
132977	FOREST CITY 2 NNE	UNITED STATES	2012-04-01 06:00:00	-0600	43.2844	-93.6305	0.0
133438	GREENFIELD	UNITED STATES	2012-04-01 06:00:00	-0600	41.298	-94.4561	0.0
133473	GRINNELL 3 SW	UNITED STATES	2012-04-01 06:00:00	-0600	41.72	-92.749	0.0
133944	HORNICK 5S	UNITED STATES	2012-04-01 06:00:00	-0600	42.1558	-96.083	0.0
134101	IOWA CITY	UNITED STATES	2012-04-01 06:00:00	-0600	41.6093	-91.5051	0.0
134142	IOWA FALLS	UNITED STATES	2012-04-01 06:00:00	-0600	42.5188	-93.2536	0.0
134174	IRWIN 3 ESE	UNITED STATES	2012-04-01 06:00:00	-0600	41.775	-95.1525	0.0
134381	KEOKUK LOCK DAM 19	UNITED STATES	2012-04-01 06:00:00	-0600	40.3968	-91.3749	0.0
134502	KNOXVILLE	UNITED STATES	2012-04-01 06:00:00	-0600	41.3247	-93.1008	0.0
134585	LAMONI	UNITED STATES	2012-04-01 06:00:00	-0600	40.6233	-93.9343	0.0
134587	LAMONI MUNICIPAL AP	UNITED STATES	2012-04-01 06:00:00	-0600	40.6306	-93.9008	0.0
134746	LENOX	UNITED STATES	2012-04-01 06:00:00	-0600	40.8747	-94.5717	0.0
134963	LOWDEN	UNITED STATES	2012-04-01 06:00:00	-0600	41.86044	-90.9222	0.0
135198	MARSHALLTOWN	UNITED STATES	2012-04-01 06:00:00	-0600	42.0647	-92.9244	0.0
135199	MARSHALLTOWN MUNICIPAL AP	UNITED STATES	2012-04-01 06:00:00	-0600	42.11056	-92.91611	0.0
135235	MASON CITY MUNICIPAL AP	UNITED STATES	2012-04-01 06:00:00	-0600	43.1544	-93.3269	0.0
135295	MAXWELL	UNITED STATES	2012-04-01 06:00:00	-0600	41.8875	-93.3919	0.0
135315	MCGREGOR	UNITED STATES	2012-04-01 06:00:00	-0600	43.024	-91.1746	0.0
135584	MISSOURI VALLEY 2 WSW	UNITED STATES	2012-04-01 06:00:00	-0600	41.55	-95.93333	0.0
135769	MOUNT AYR	UNITED STATES	2012-04-01 06:00:00	-0600	40.7052	-94.2427	0.0
135796	MOUNT PLEASANT 1 SSW	UNITED STATES	2012-04-01 06:00:00	-0600	40.9486	-91.5647	0.0
135823	MOVILLE	UNITED STATES	2012-04-01 06:00:00	-0600	42.4916	-96.0688	0.0
136076	NORTH ENGLISH	UNITED STATES	2012-04-01 06:00:00	-0600	41.517	-92.0597	0.0
136190	OCHEYEDAN	UNITED STATES	2012-04-01 06:00:00	-0600	43.4144	-95.5313	0.0
136209	OGDEN	UNITED STATES	2012-04-01 06:00:00	-0600	42.0388	-94.0419	0.0
136389	OTTUMWA INDUSTRIAL AP	UNITED STATES	2012-04-01 06:00:00	-0600	41.1077	-92.4466	0.0
137058	RINGSTED	UNITED STATES	2012-04-01 06:00:00	-0600	43.2947	-94.5116	0.0
137167	ROCKWELL CITY NO. 2	UNITED STATES	2012-04-01 06:00:00	-0600	42.3911	-94.6288	0.0
137326	ST ANSGAR	UNITED STATES	2012-04-01 06:00:00	-0600	43.3817	-92.9232	0.0
137340	ST CHARLES	UNITED STATES	2012-04-01 06:00:00	-0600	41.2875	-93.80778	0.0
137572	SHEFFIELD 3 NW	UNITED STATES	2012-04-01 06:00:00	-0600	42.9216	-93.2827	0.0
137582	SHELBY	UNITED STATES	2012-04-01 06:00:00	-0600	41.5116	-95.4413	0.0
137602	SHELL ROCK 1 SW	UNITED STATES	2012-04-01 06:00:00	-0600	42.70417	-92.59056	0.0
137613	SHENANDOAH	UNITED STATES	2012-04-01 06:00:00	-0600	40.7672	-95.38	0.0
137700	SIOUX CENTER 2 SE	UNITED STATES	2012-04-01 06:00:00	-0600	43.0558	-96.1525	0.0
137708	SIOUX CITY AP	UNITED STATES	2012-04-01 06:00:00	-0600	42.3913	-96.3791	0.0
137774	SOLDIER	UNITED STATES	2012-04-01 06:00:00	-0600	41.9811	-95.7769	0.0
137844	SPENCER 1 N	UNITED STATES	2012-04-01 06:00:00	-0600	43.1652	-95.1466	0.0
137985	STORY CITY	UNITED STATES	2012-04-01 06:00:00	-0600	42.1791	-93.5816	0.0
138009	STRAWBERRY POINT	UNITED STATES	2012-04-01 06:00:00	-0600	42.6853	-91.533	0.0
138315	TRAER	UNITED STATES	2012-04-01 06:00:00	-0600	42.1869	-92.4727	0.0
138646	STANTON 4N	UNITED STATES	2012-04-01 06:00:00	-0600	41.0458	-95.0869	0.0
138688	WASHINGTON	UNITED STATES	2012-04-01 06:00:00	-0600	41.2824	-91.7078	0.0
138706	WATERLOO MUNICIPAL AP	UNITED STATES	2012-04-01 06:00:00	-0600	42.5544	-92.4011	0.0
138806	WEBSTER CITY	UNITED STATES	2012-04-01 06:00:00	-0600	42.4685	-93.7974	0.0
139164	WOODBINE	UNITED STATES	2012-04-01 06:00:00	-0600	41.745	-95.7091	0.0
140326	ARLINGTON 2NE	UNITED STATES	2012-04-01 06:00:00	-0600	37.9132	-98.1475	0.0
140441	ATWOOD 8SSE	UNITED STATES	2012-04-01 06:00:00	-0600	39.698	-101.0039	0.0
140637	BEAUMONT	UNITED STATES	2012-04-01 06:00:00	-0600	37.6557	-96.5352	0.0
140750	BENTLEY 2E	UNITED STATES	2012-04-01 06:00:00	-0600	37.8923	-97.4827	0.0
140957	BONNER SPRINGS	UNITED STATES	2012-04-01 06:00:00	-0600	39.0636	-94.8959	0.0
141233	CALDWELL	UNITED STATES	2012-04-01 06:00:00	-0600	37.04029	-97.61011	0.0
141351	CASSODAY 2SE	UNITED STATES	2012-04-01 06:00:00	-0600	38.0212	-96.6036	0.0
141404	CENTERVILLE 4SW	UNITED STATES	2012-04-01 06:00:00	-0600	38.1937	-95.0724	0.0
141612	CLINTON LAKE	UNITED STATES	2012-04-01 06:00:00	-0600	38.9407	-95.3396	0.0
141699	COLBY 1SW	UNITED STATES	2012-04-01 06:00:00	-0600	39.3925	-101.0689	0.0
141730	COLLYER 10 S	UNITED STATES	2012-04-01 06:00:00	-0600	38.8971	-100.1135	0.0
141740	COLUMBUS 6 NNW	UNITED STATES	2012-04-01 06:00:00	-0600	37.25	-94.86667	0.0
141767	CONCORDIA ASOS	UNITED STATES	2012-04-01 06:00:00	-0600	39.5514	-97.6508	0.0
142164	DODGE CITY REGIONAL AP	UNITED STATES	2012-04-01 06:00:00	-0600	37.7686	-99.9678	0.0
142432	ELKHART 6 NNE	UNITED STATES	2012-04-01 06:00:00	-0600	37.08333	-101.85	0.0
142542	EMPORIA ASOS	UNITED STATES	2012-04-01 06:00:00	-0600	38.3291	-96.1946	0.0
142582	ERIE	UNITED STATES	2012-04-01 06:00:00	-0600	37.5668	-95.24583	0.0
142686	FALL RIVER LAKE	UNITED STATES	2012-04-01 06:00:00	-0600	37.6475	-96.078	0.0
142938	GALATIA 4E	UNITED STATES	2012-04-01 06:00:00	-0600	38.6366	-98.8722	0.0
142980	GARDEN CITY EXP STA	UNITED STATES	2012-04-01 06:00:00	-0600	37.993	-100.8121	0.0
143248	GRENOLA 1 N	UNITED STATES	2012-04-01 06:00:00	-0600	37.3594	-96.4496	0.0
143527	HAYS 1 S	UNITED STATES	2012-04-01 06:00:00	-0600	38.8586	-99.3358	0.0
143554	HEALY	UNITED STATES	2012-04-01 06:00:00	-0600	38.6002	-100.6196	0.0
143665	HILL CITY 1E	UNITED STATES	2012-04-01 06:00:00	-0600	39.36184	-99.82787	0.0
143686	HILLSDALE LAKE	UNITED STATES	2012-04-01 06:00:00	-0600	38.6645	-94.8901	0.0
143954	INDEPENDENCE	UNITED STATES	2012-04-01 06:00:00	-0600	37.2363	-95.7002	0.0
143984	IOLA 1 W	UNITED STATES	2012-04-01 06:00:00	-0600	37.9233	-95.4241	0.0
143997	IONIA	UNITED STATES	2012-04-01 06:00:00	-0600	39.6611	-98.3483	0.0
144178	KANOPOLIS LAKE	UNITED STATES	2012-04-01 06:00:00	-0600	38.6078	-97.9596	0.0
144341	KIOWA	UNITED STATES	2012-04-01 06:00:00	-0600	37.0174	-98.4899	0.0
144560	LAWRENCE ASOS	UNITED STATES	2012-04-01 06:00:00	-0600	39.0078	-95.2116	0.0
144979	MANHATTAN ASOS	UNITED STATES	2012-04-01 06:00:00	-0600	39.1346	-96.6788	0.0
145039	MARION RESERVOIR	UNITED STATES	2012-04-01 06:00:00	-0600	38.3779	-97.0754	0.0
145175	MEDICINE LODGE 1E	UNITED STATES	2012-04-01 06:00:00	-0600	37.2839	-98.5528	0.0
145210	MELVERN LAKE	UNITED STATES	2012-04-01 06:00:00	-0600	38.504	-95.7037	0.0
145306	MILFORD LAKE	UNITED STATES	2012-04-01 06:00:00	-0600	39.0745	-96.8982	0.0
145483	MORLAND 2N	UNITED STATES	2012-04-01 06:00:00	-0600	39.3769	-100.0719	0.0
145536	MOUND VALLEY 3 WSW	UNITED STATES	2012-04-01 06:00:00	-0600	37.1873	-95.4508	0.0
145787	NORCATUR 3WSW	UNITED STATES	2012-04-01 06:00:00	-0600	39.81346	-100.24173	0.0
145852	NORTON DAM	UNITED STATES	2012-04-01 06:00:00	-0600	39.81136	-99.93863	0.0
145888	OAKLEY 4W	UNITED STATES	2012-04-01 06:00:00	-0600	39.113	-100.9448	0.0
146333	PERRY LAKE	UNITED STATES	2012-04-01 06:00:00	-0600	39.1174	-95.4101	0.0
146374	PHILLIPSBURG	UNITED STATES	2012-04-01 06:00:00	-0600	39.76667	-99.31667	0.0
146498	POMONA LAKE	UNITED STATES	2012-04-01 06:00:00	-0600	38.6449	-95.566	0.0
147546	SMOKY HILL AIR NATIONAL GUARD RANGE	UNITED STATES	2012-04-01 06:00:00	-0600	38.7056	-97.8461	0.0
147756	STILWELL 1N	UNITED STATES	2012-04-01 06:00:00	-0600	38.7748	-94.667	0.0
147922	SUBLETTE 7WSW	UNITED STATES	2012-04-01 06:00:00	-0600	37.4415	-100.9793	0.0
148167	TOPEKA ASOS	UNITED STATES	2012-04-01 06:00:00	-0600	39.0725	-95.6261	0.0
148250	TROY 3N	UNITED STATES	2012-04-01 06:00:00	-0600	39.8283	-95.088	0.0
148293	UNIONTOWN	UNITED STATES	2012-04-01 06:00:00	-0600	37.8488	-94.9765	0.0
148830	WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT	UNITED STATES	2012-04-01 06:00:00	-0600	37.6475	-97.43	0.0
148847	WICHITA WX	UNITED STATES	2012-04-01 06:00:00	-0600	37.6552	-97.443	0.0
148946	WILSON LAKE	UNITED STATES	2012-04-01 06:00:00	-0600	38.9667	-98.489	0.0
150381	BARBOURVILLE	UNITED STATES	2012-04-01 06:00:00	-0500	36.8825	-83.8819	999.99
150450	BAXTER	UNITED STATES	2012-04-01 06:00:00	-0500	36.8582	-83.3302	0.0
150611	BENTON	UNITED STATES	2012-04-01 06:00:00	-0600	36.858	-88.3363	0.0
150619	BEREA COLLEGE	UNITED STATES	2012-04-01 06:00:00	-0500	37.5733	-84.2908	0.0
150909	BOWLING GREEN WARREN COUNTY AP	UNITED STATES	2012-04-01 06:00:00	-0600	36.9647	-86.4238	0.0
151227	CALHOUN LOCK 2	UNITED STATES	2012-04-01 06:00:00	-0600	37.5319	-87.2669	0.0
151631	CLINTON	UNITED STATES	2012-04-01 06:00:00	-0600	36.68333	-89	0.0
151855	CINCINNATI/NORTHERN KENTUCKY INTERNATIONAL AIRPORT	UNITED STATES	2012-04-01 06:00:00	-0500	39.0444	-84.6724	0.0
152979	FORDSVILLE	UNITED STATES	2012-04-01 06:00:00	-0600	37.6371	-86.7206	0.0
153798	HERNDON 5S	UNITED STATES	2012-04-01 06:00:00	-0600	36.6702	-87.5588	0.0
153929	HODGENVILLE LINCOLN P	UNITED STATES	2012-04-01 06:00:00	-0500	37.5316	-85.735	0.0
154202	JACKSON JULIAN CARROLL AP	UNITED STATES	2012-04-01 06:00:00	-0500	37.59139	-83.31444	0.0
154650	LEBANON 5S	UNITED STATES	2012-04-01 06:00:00	-0500	37.5048	-85.3084	0.0
154746	LEXINGTON BLUEGRASS AP	UNITED STATES	2012-04-01 06:00:00	-0500	38.0408	-84.6058	0.0
154948	LOUISA 5W	UNITED STATES	2012-04-01 06:00:00	-0500	38.125	-82.6934	0.0
154954	LOUISVILLE INTL AP	UNITED STATES	2012-04-01 06:00:00	-0500	38.1811	-85.7391	0.0
154955	LOUISVILLE MCALPINE	UNITED STATES	2012-04-01 06:00:00	-0500	38.27778	-85.79167	0.0
155067	MADISONVILLE	UNITED STATES	2012-04-01 06:00:00	-0600	37.3475	-87.5238	0.0
155243	MAYSVILLE WASTEWATER TREATMENT PLANT	UNITED STATES	2012-04-01 06:00:00	-0500	38.6869	-83.7872	0.0
156012	OLIVE HILL 5NE	UNITED STATES	2012-04-01 06:00:00	-0500	38.34233	-83.10382	999.99
156110	PADUCAH BARKLEY REGIONAL AP	UNITED STATES	2012-04-01 06:00:00	-0600	37.0563	-88.7744	0.0
156170	PARIS	UNITED STATES	2012-04-01 06:00:00	-0500	38.2052	-84.2382	999.99
156580	PRINCETON 1 SE	UNITED STATES	2012-04-01 06:00:00	-0600	37.1244	-87.8672	0.0
157074	SADIEVILLE	UNITED STATES	2012-04-01 06:00:00	-0500	38.42472	-84.51667	0.0
157096	ST MARY	UNITED STATES	2012-04-01 06:00:00	-0500	37.58333	-85.35	0.0
157473	SMITHFIELD 4 S	UNITED STATES	2012-04-01 06:00:00	-0500	38.3409	-85.2799	0.0
157622	STAFFORDSVILLE 2 NW	UNITED STATES	2012-04-01 06:00:00	-0500	37.837	-82.8622	0.0
157677	STEARNS 2S	UNITED STATES	2012-04-01 06:00:00	-0500	36.6736	-84.4791	999.99
157948	TAYLORSVILLE 2SW	UNITED STATES	2012-04-01 06:00:00	-0500	38.0144	-85.3713	0.0
158070	TOMPKINSVILLE 9NW	UNITED STATES	2012-04-01 06:00:00	-0600	36.8136	-85.708	0.0
158719	WILLISBURG	UNITED STATES	2012-04-01 06:00:00	-0500	37.8012	-85.1127	0.0
158824	WOODBURY	UNITED STATES	2012-04-01 06:00:00	-0600	37.1852	-86.6335	0.0
160103	ALEXANDRIA 5 SSE	UNITED STATES	2012-04-01 06:00:00	-0600	31.2488	-92.4488	0.0
160549	BATON ROUGE WBAS	UNITED STATES	2012-04-01 06:00:00	-0600	30.533333	-91.15	0.0
161157	BOOTHVILLE ASOS	UNITED STATES	2012-04-01 06:00:00	-0600	29.333	-89.4075	0.0
161287	BUNKIE	UNITED STATES	2012-04-01 06:00:00	-0600	30.9594	-92.1786	0.0
161411	CALHOUN RESEARCH STA	UNITED STATES	2012-04-01 06:00:00	-0600	32.5133	-92.3487	0.0
161866	CLAYTON	UNITED STATES	2012-04-01 06:00:00	-0600	31.7236	-91.5408	0.0
161899	CLINTON 5 SE	UNITED STATES	2012-04-01 06:00:00	-0600	30.8177	-90.9733	0.0
162534	DONALDSONVILLE 4 SW	UNITED STATES	2012-04-01 06:00:00	-0600	30.0719	-91.0278	0.0
164030	HAMMOND 5 E	UNITED STATES	2012-04-01 06:00:00	-0600	30.503	-90.3772	0.0
164696	JENA	UNITED STATES	2012-04-01 06:00:00	-0600	31.6782	-92.1288	0.0
164700	JENNINGS	UNITED STATES	2012-04-01 06:00:00	-0600	30.2002	-92.6641	0.0
164739	JONESVILLE LOCKS	UNITED STATES	2012-04-01 06:00:00	-0600	31.4825	-91.8627	0.0
165021	LAFAYETTE	UNITED STATES	2012-04-01 06:00:00	-0600	30.2191	-92.065	0.0
165078	LAKE CHARLES REGIONAL AP	UNITED STATES	2012-04-01 06:00:00	-0600	30.12472	-93.22833	0.0
165287	LEESVILLE 6 SSW	UNITED STATES	2012-04-01 06:00:00	-0600	31.0516	-93.2788	0.0
165620	LSU BEN-HUR FARM	UNITED STATES	2012-04-01 06:00:00	-0600	30.3644	-91.1672	0.0
165874	MANSFIELD 4 NW	UNITED STATES	2012-04-01 06:00:00	-0600	32.07119	-93.75882	0.0
166244	MINDEN	UNITED STATES	2012-04-01 06:00:00	-0600	32.6052	-93.2947	0.0
166303	MONROE REGIONAL AP	UNITED STATES	2012-04-01 06:00:00	-0600	32.5155	-92.0405	0.0
166394	MORGAN CITY	UNITED STATES	2012-04-01 06:00:00	-0600	29.6833	-91.1761	0.0
166584	NATCHITOCHES #2	UNITED STATES	2012-04-01 06:00:00	-0600	31.8142	-93.0856	0.0
166657	NEW IBERIA	UNITED STATES	2012-04-01 06:00:00	-0600	29.98861	-91.78389	0.0
166660	NEW ORLEANS AP	UNITED STATES	2012-04-01 06:00:00	-0600	29.99691	-90.27751	0.0
166664	NEW ORLEANS AUDUBON	UNITED STATES	2012-04-01 06:00:00	-0600	29.9166	-90.1302	0.0
166667	NEW ORLEANS LAKEFRONT AP	UNITED STATES	2012-04-01 06:00:00	-0600	30.0494	-90.0288	0.0
167691	RAYVILLE	UNITED STATES	2012-04-01 06:00:00	-0600	32.4936	-91.7486	0.0
167738	RED RIVER RESEARCH  STATION	UNITED STATES	2012-04-01 06:00:00	-0600	32.4219	-93.638	0.0
168163	ST JOSEPH 3 N	UNITED STATES	2012-04-01 06:00:00	-0600	31.9497	-91.2336	0.0
168438	SHREVEPORT DOWNTOWN AP	UNITED STATES	2012-04-01 06:00:00	-0600	32.54278	-93.745	0.0
168440	SHREVEPORT REGIONAL AP	UNITED STATES	2012-04-01 06:00:00	-0600	32.4472	-93.8244	0.0
168444	SHREVEPORT SOUTHERN HILLS	UNITED STATES	2012-04-01 06:00:00	-0600	32.3919	-93.7802	0.0
168539	SLIDELL WSFO	UNITED STATES	2012-04-01 06:00:00	-0600	30.25	-89.76667	0.0
168543	SLIDELL AP	UNITED STATES	2012-04-01 06:00:00	-0600	30.34333	-89.82222	0.0
168926	TALLULAH VICKSBURG REGIONAL AP	UNITED STATES	2012-04-01 06:00:00	-0600	32.35	-91.02778	0.0
169013	THIBODAUX 4 SE	UNITED STATES	2012-04-01 06:00:00	-0600	29.7547	-90.7748	0.0
169357	VIDALIA NO 2	UNITED STATES	2012-04-01 06:00:00	-0600	31.5652	-91.4332	0.0
169803	WINNFIELD 3 N	UNITED STATES	2012-04-01 06:00:00	-0600	31.9622	-92.6561	0.0
169806	WINNSBORO 5 SSE	UNITED STATES	2012-04-01 06:00:00	-0600	32.0997	-91.7022	0.0
170100	ACADIA NATIONAL PARK	UNITED STATES	2012-04-01 06:00:00	-0500	44.3738	-68.2591	0.0
170200	ALLAGASH	UNITED STATES	2012-04-01 06:00:00	-0500	47.0886	-69.025	0.0
170273	AUGUSTA	UNITED STATES	2012-04-01 06:00:00	-0500	44.3007	-69.7792	0.0
170355	BANGOR INTERNATIONAL AIRPORT	UNITED STATES	2012-04-01 06:00:00	-0500	44.7978	-68.8185	0.0
171175	CARIBOU WFO	UNITED STATES	2012-04-01 06:00:00	-0500	46.8705	-68.0173	0.0
171472	CLAYTON LAKE	UNITED STATES	2012-04-01 06:00:00	-0500	46.6109	-69.5231	0.0
171833	DANFORTH	UNITED STATES	2012-04-01 06:00:00	-0500	45.6611	-67.8613	0.0
172878	FORT KENT	UNITED STATES	2012-04-01 06:00:00	-0500	47.2386	-68.61195	0.0
